move,win,draw,lose,centipawns,moves_to_force_mate,best_line_1_move,best_line_1_centipawns,best_line_1_moves_to_force_mate,best_line_2_move,best_line_2_centipawns,best_line_2_moves_to_force_mate,best_line_3_move,best_line_3_centipawns,best_line_3_moves_to_force_mate,game_id,move_number
f3d4,0.211,0.785,0.004,-79.0,,c3d5,6.0,,e2c4,-68.0,,f3d4,-74.0,,28563,26
d5b4,0.023,0.934,0.043,-12.0,,d5c3,-58.0,,h7h6,-27.0,,d5b4,-24.0,,28563,27
e2f3,0.872,0.128,0.0,-199.0,,a2a3,-16.0,,d4b5,-115.0,,h2h3,-119.0,,28563,28
b7f3,0.013,0.916,0.071,-32.0,,b7a6,-143.0,,d8e7,-78.0,,d8d7,-47.0,,28563,29
d1f3,0.041,0.936,0.023,-11.0,,d1f3,-14.0,,g2f3,-536.0,,d4f3,-715.0,,28563,30
c5d3,0.7,0.3,0.0,157.0,,d8d7,-42.0,,d8e7,-11.0,,f6d4,-10.0,,28563,31
c1d1,0.0,0.154,0.846,187.0,,c1d1,155.0,,c1b1,-67.0,,c3e4,-730.0,,28563,32
e6e5,0.999,0.001,0.0,381.0,,d3e5,151.0,,d8d7,195.0,,g8h8,245.0,,28563,33
d4f5,0.0,0.001,0.999,371.0,,d4f5,393.0,,d4e2,355.0,,d4b5,299.0,,28563,34
d8c7,1.0,0.0,0.0,768.0,,e5e4,435.0,,g7g6,444.0,,c8c7,456.0,,28563,35
c3e4,0.0,0.0,1.0,807.0,,c3e4,784.0,,a2a3,746.0,,f5h6,344.0,,28563,36
f6e7,1.0,0.0,0.0,815.0,,f6d8,774.0,,c7d8,829.0,,f6e7,838.0,,28563,37
f3g3,0.0,0.0,1.0,753.0,,a2a3,860.0,,f3g4,766.0,,f3g3,699.0,,28563,38
g7g6,1.0,0.0,0.0,753.0,,g7g6,675.0,,g7g5,992.0,,e7g5,996.0,,28563,39
f5h6,0.0,0.0,1.0,593.0,,a2a3,718.0,,f2f4,615.0,,f5h6,613.0,,28563,40
g8g7,1.0,0.0,0.0,700.0,,g8h8,599.0,,g8g7,679.0,,g8g7,679.0,,28563,41
h6g4,0.0,0.0,1.0,423.0,,h6f5,630.0,,h6g4,278.0,,a2a3,223.0,,28563,42
f7f5,1.0,0.0,0.0,484.0,,c8d8,366.0,,f7f6,409.0,,f8d8,460.0,,28563,43
g4e5,0.0,0.0,1.0,464.0,,g4e5,469.0,,a2a3,134.0,,e4g5,25.0,,28563,44
f5e4,1.0,0.0,0.0,479.0,,f5e4,504.0,,f8d8,753.0,,c7e5,830.0,,28563,45
e5d3,0.0,0.0,1.0,445.0,,e5g6,523.0,,e5d3,416.0,,d1d3,-262.0,,28563,46
g7g8,1.0,0.0,0.0,429.0,,g7g8,426.0,,g7f7,792.0,,e7f6,792.0,,28563,47
d3b4,0.0,0.005,0.995,292.0,,d3e5,454.0,,a1e5,420.0,,d3f4,393.0,,28563,48
e7b4,1.0,0.0,0.0,659.0,,c7g3,368.0,,e7b4,607.0,,f8f7,853.0,,28563,49
a1e5,0.0,0.001,0.999,342.0,,g3g4,626.0,,g3h4,477.0,,g3h3,426.0,,28563,50
c7f7,1.0,0.0,0.0,368.0,,c7f7,339.0,,c7e7,351.0,,c7c6,393.0,,28563,51
d1d4,0.0,0.001,0.999,363.0,,d1d4,379.0,,e5d6,353.0,,h2h4,318.0,,28563,52
b4c3,0.999,0.001,0.0,362.0,,b4c3,386.0,,a7a5,413.0,,b4e7,430.0,,28563,53
d4e4,0.0,0.001,0.999,362.0,,d4e4,376.0,,e5d6,166.0,,d4d1,101.0,,28563,54
c3e5,1.0,0.0,0.0,438.0,,f7e6,381.0,,f7d5,387.0,,f7e7,400.0,,28563,55
e4e5,0.0,0.0,1.0,439.0,,e4e5,423.0,,f2f4,-608.0,,g3h4,-612.0,,28563,56
c8c2,1.0,0.0,0.0,476.0,,c8c2,469.0,,f7c7,486.0,,f7f6,498.0,,28563,57
f2f3,0.0,0.063,0.937,202.0,,h2h4,481.0,,g3h4,393.0,,e5g5,350.0,,28563,58
c2a2,0.988,0.012,0.0,258.0,,f8d8,215.0,,c2a2,293.0,,f7c7,312.0,,28563,59
f1c1,0.0,0.207,0.793,158.0,,h2h4,269.0,,g3g5,198.0,,h2h3,176.0,,28563,60
f7b3,0.881,0.119,0.0,179.0,,f7b3,117.0,,f8d8,144.0,,a2d2,180.0,,28563,61
e5e7,0.002,0.751,0.247,80.0,,h2h4,102.0,,h2h3,83.0,,c1f1,74.0,,28563,62
a2c2,0.714,0.286,0.0,144.0,,b3b2,63.0,,a2c2,114.0,,b3a3,284.0,,28563,63
c1e1,0.002,0.729,0.269,83.0,,c1f1,100.0,,c1e1,72.0,,c1a1,28.0,,28563,64
f8f7,0.98,0.02,0.0,237.0,,b3c3,45.0,,a7a5,62.0,,b3b4,98.0,,28563,65
g3b8,0.0,0.024,0.976,231.0,,g3b8,248.0,,e7a7,140.0,,e7e8,84.0,,28563,66
g8g7,0.978,0.022,0.0,234.0,,f7f8,218.0,,g8g7,288.0,,c2c8,913.0,,28563,67
b8a7,0.0,0.022,0.978,233.0,,b8a7,299.0,,e7a7,90.0,,b8e5,58.0,,28563,68
f7e7,0.996,0.004,0.0,287.0,,f7e7,219.0,,h7h5,277.0,,c2c6,349.0,,28563,69
a7e7,0.0,0.002,0.998,307.0,,a7e7,268.0,,a7a1,-753.0,,a7a6,-944.0,,28563,70
b3f7,0.999,0.001,0.0,347.0,,g7g8,223.0,,b3f7,370.0,,g7h8,7123.0,,28563,71
e7e5,0.0,0.001,0.999,342.0,,e7f7,373.0,,e7e5,350.0,,e7d6,174.0,,28563,72
g7g8,1.0,0.0,0.0,387.0,,f7f6,375.0,,g7h6,392.0,,g7g8,468.0,,28563,73
h2h3,0.0,0.014,0.986,246.0,,e5b8,486.0,,e1d1,359.0,,e1a1,329.0,,28563,74
f7a2,0.984,0.016,0.0,241.0,,f7a2,224.0,,f7c7,260.0,,f7c4,316.0,,28563,75
e5g3,0.0,0.051,0.949,204.0,,e5g5,183.0,,e5b8,162.0,,e5e8,162.0,,28563,76
c2e2,1.0,0.0,0.0,559.0,,c2b2,162.0,,a2b2,231.0,,b6b5,292.0,,28563,77
e1e2,0.0,0.0,1.0,562.0,,g3b8,555.0,,e1e2,555.0,,e1c1,553.0,,28563,78
a2e2,1.0,0.0,0.0,562.0,,a2e2,554.0,,a2d5,895.0,,a2c4,928.0,,28563,79
g3b8,0.0,0.0,1.0,542.0,,g3b8,562.0,,e3e4,132.0,,g3e5,92.0,,28563,80
g8f7,1.0,0.0,0.0,560.0,,g8g7,556.0,,g8f7,556.0,,g8f7,556.0,,28563,81
b8b6,0.0,0.0,1.0,557.0,,b8c7,564.0,,b8b7,564.0,,b8a7,564.0,,28563,82
e2e1,1.0,0.0,0.0,571.0,,e2e1,546.0,,h7h5,546.0,,e2c2,546.0,,28563,83
g1h2,0.0,0.0,1.0,589.0,,g1h2,546.0,,g1h2,546.0,,g1h2,546.0,,28563,84
f7g7,1.0,0.0,0.0,607.0,,h7h5,537.0,,f7g7,562.0,,e1c3,562.0,,28563,85
b6d4,0.0,0.0,1.0,616.0,,b6c7,574.0,,b6a7,562.0,,b6d4,559.0,,28563,86
g7h6,1.0,0.0,0.0,717.0,,g7g8,577.0,,g7f7,584.0,,g7h6,737.0,,28563,87
d4f4,0.0,0.0,1.0,589.0,,h3h4,746.0,,d4e5,699.0,,d4a7,699.0,,28563,88
h6g7,1.0,0.0,0.0,637.0,,h6g7,562.0,,g6g5,,3.0,h6h5,,2.0,28563,89
e3e4,0.0,0.0,1.0,577.0,,f4e5,612.0,,f4c7,612.0,,f4d4,600.0,,28563,90
e1e2,1.0,0.0,0.0,722.0,,e1b4,597.0,,h7h5,660.0,,e1a5,684.0,,28563,91
e4e5,0.0,0.0,1.0,674.0,,f4c7,700.0,,f4e5,700.0,,f4g5,676.0,,28563,92
e2e1,1.0,0.0,0.0,2040.0,,e2a6,677.0,,e2d3,717.0,,e2b2,723.0,,28563,93
f4f6,0.0,0.0,1.0,6301.0,,f4f6,1240.0,,h3h4,730.0,,f4g5,730.0,,28563,94
g7g8,1.0,0.0,0.0,6315.0,,g7g8,6301.0,,g7h6,,4.0,g7h6,,4.0,28563,95
e5e6,0.0,0.0,1.0,6318.0,,e5e6,6311.0,,f6d8,6224.0,,f6e6,6182.0,,28563,96
d2d4,0.019,0.896,0.085,36.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,28568,0
e7e6,0.09,0.892,0.018,39.0,,d7d5,45.0,,g8f6,45.0,,e7e6,46.0,,28568,1
c2c4,0.015,0.885,0.1,45.0,,c2c4,43.0,,g1f3,37.0,,e2e4,34.0,,28568,2
d7d6,0.169,0.823,0.008,73.0,,d7d5,38.0,,g8f6,40.0,,a7a6,63.0,,28568,3
b1c3,0.007,0.794,0.199,81.0,,g1f3,86.0,,g2g3,86.0,,b1c3,80.0,,28568,4
d6d5,0.188,0.805,0.007,78.0,,d6d5,80.0,,f7f5,131.0,,f8e7,132.0,,28568,5
e2e3,0.011,0.863,0.126,57.0,,c1f4,75.0,,g2g3,75.0,,g1f3,71.0,,28568,6
g8f6,0.161,0.831,0.008,69.0,,g8f6,58.0,,f8e7,58.0,,a7a6,69.0,,28568,7
a2a3,0.016,0.896,0.088,39.0,,g1f3,50.0,,d1c2,39.0,,a2a3,38.0,,28568,8
c7c5,0.144,0.847,0.009,63.0,,f8e7,36.0,,b7b6,36.0,,c7c5,49.0,,28568,9
d4c5,0.012,0.876,0.112,50.0,,d4c5,72.0,,g1f3,51.0,,c4d5,38.0,,28568,10
f8c5,0.105,0.883,0.012,48.0,,f8c5,60.0,,d5c4,100.0,,f8e7,127.0,,28568,11
c4d5,0.015,0.902,0.083,37.0,,c4d5,46.0,,g1f3,33.0,,b2b4,8.0,,28568,12
e6d5,0.12,0.87,0.01,54.0,,e6d5,34.0,,f6d5,61.0,,e8g8,83.0,,28568,13
f1d3,0.021,0.919,0.06,22.0,,f1e2,39.0,,g1f3,39.0,,b2b4,33.0,,28568,14
e8g8,0.067,0.915,0.018,27.0,,b8c6,19.0,,e8g8,20.0,,c5b6,25.0,,28568,15
g1e2,0.034,0.93,0.036,1.0,,g1f3,32.0,,g1e2,-10.0,,h2h3,-26.0,,28568,16
d8b6,0.815,0.185,0.0,194.0,,b8c6,-11.0,,c5b6,-8.0,,f8e8,0.0,,28568,17
h2h3,0.002,0.665,0.333,106.0,,c3a4,185.0,,e1g1,93.0,,b2b4,86.0,,28568,18
c8e6,0.933,0.067,0.0,238.0,,b6d8,89.0,,c5d6,89.0,,b6e6,106.0,,28568,19
e1g1,0.003,0.711,0.286,96.0,,c3a4,205.0,,e1g1,127.0,,b2b4,81.0,,28568,20
c5d6,0.577,0.422,0.001,144.0,,c5e7,107.0,,b6d8,127.0,,c5d6,148.0,,28568,21
b2b4,0.003,0.705,0.292,97.0,,c3b5,141.0,,b2b3,77.0,,b2b4,69.0,,28568,22
b6c7,0.986,0.014,0.0,296.0,,b8c6,83.0,,b6d8,112.0,,a7a5,146.0,,28568,23
c1b2,0.0,0.133,0.867,201.0,,c3b5,312.0,,c1b2,168.0,,f2f4,148.0,,28568,24
d6e7,0.958,0.042,0.0,248.0,,a7a6,151.0,,c7d7,181.0,,c7d8,223.0,,28568,25
a1c1,0.0,0.114,0.886,206.0,,a1c1,262.0,,e2f4,246.0,,c3a4,202.0,,28568,26
c7d7,0.984,0.016,0.0,283.0,,c7d7,249.0,,c7b6,265.0,,c7d8,292.0,,28568,27
e2f4,0.0,0.091,0.909,213.0,,f2f4,270.0,,d3b1,261.0,,e2f4,246.0,,28568,28
e6f5,1.0,0.0,0.0,708.0,,f8d8,258.0,,b8c6,272.0,,a7a5,301.0,,28568,29
c3e2,0.0,0.001,0.999,365.0,,d3f5,738.0,,c3d5,738.0,,f4d5,628.0,,28568,30
f5d3,1.0,0.0,0.0,437.0,,f8d8,344.0,,f5e6,382.0,,f5e4,437.0,,28568,31
d1d3,0.0,0.0,1.0,429.0,,d1d3,443.0,,f4d3,284.0,,b2f6,-431.0,,28568,32
a7a6,1.0,0.0,0.0,638.0,,b8c6,423.0,,g8h8,472.0,,f8d8,478.0,,28568,33
f1d1,0.0,0.0,1.0,500.0,,b2f6,662.0,,f1d1,613.0,,d3b3,432.0,,28568,34
b8c6,1.0,0.0,0.0,514.0,,b8c6,451.0,,d7d8,585.0,,f8c8,594.0,,28568,35
b2f6,0.0,0.0,1.0,514.0,,b2f6,510.0,,d3b1,440.0,,d3b3,416.0,,28568,36
e7f6,1.0,0.0,0.0,552.0,,e7f6,592.0,,g7f6,732.0,,a8d8,961.0,,28568,37
f4d5,0.0,0.0,1.0,567.0,,f4d5,563.0,,c1c5,367.0,,d3d5,325.0,,28568,38
d7d6,1.0,0.0,0.0,577.0,,d7d6,552.0,,d7d8,565.0,,d7c8,761.0,,28568,39
d5f6,0.0,0.003,0.997,321.0,,e2g3,581.0,,d3b1,437.0,,c1c2,409.0,,28568,40
d6f6,0.998,0.002,0.0,329.0,,d6f6,316.0,,g7f6,1271.0,,g8h8,,1.0,28568,41
d3d6,0.0,0.051,0.949,221.0,,d3c3,402.0,,e2c3,318.0,,d3c2,300.0,,28568,42
f6b2,0.961,0.039,0.0,229.0,,f6d6,241.0,,f6b2,289.0,,f6h4,390.0,,28568,43
d1d2,0.037,0.943,0.02,-10.0,,d6d3,210.0,,e2d4,115.0,,e2f4,79.0,,28568,44
b2a3,0.019,0.942,0.039,-12.0,,b2a3,-37.0,,b2b3,291.0,,b2c1,410.0,,28568,45
c1c4,1.0,0.0,0.0,-497.0,,b4b5,14.0,,d6c7,-23.0,,d2c2,-131.0,,28568,46
a8d8,0.0,0.0,1.0,-502.0,,a8d8,-463.0,,f8d8,-187.0,,a3a1,2.0,,28568,47
d6g3,1.0,0.0,0.0,-876.0,,c4c6,-485.0,,d6d8,-607.0,,d6f8,-638.0,,28568,48
d8d2,0.0,0.0,1.0,-869.0,,d8d2,-872.0,,a3b3,-127.0,,d8d3,-110.0,,28568,49
e2f4,1.0,0.0,0.0,-883.0,,e2f4,-835.0,,e2d4,-858.0,,c4c6,-896.0,,28568,50
d2d1,0.0,0.0,1.0,-786.0,,c6e5,-881.0,,a3a1,-867.0,,d2d1,-853.0,,28568,51
g1h2,1.0,0.0,0.0,-895.0,,g1h2,-895.0,,g1h2,-895.0,,g1h2,-895.0,,28568,52
a3c1,0.976,0.024,0.0,237.0,,a3a1,-912.0,,d1d6,-812.0,,h7h6,-807.0,,28568,53
g3g4,1.0,0.0,0.0,-1378.0,,c4c1,207.0,,g3g7,-1269.0,,g3g5,-1279.0,,28568,54
d1h1,0.0,0.0,1.0,-1369.0,,d1h1,-1400.0,,c1c4,-906.0,,c6e5,-900.0,,28568,55
h2g3,1.0,0.0,0.0,-1384.0,,h2g3,-1392.0,,h2g3,-1392.0,,h2g3,-1392.0,,28568,56
c1c4,0.0,0.0,1.0,-1416.0,,c1c4,-1387.0,,c1d1,-830.0,,c1b1,-828.0,,28568,57
g3f3,1.0,0.0,0.0,-1648.0,,g4d7,-1400.0,,f4e2,-1416.0,,f4h5,-1416.0,,28568,58
c6e5,0.0,0.0,1.0,-1684.0,,c6e5,-1653.0,,c4b4,-1438.0,,c6d4,-1417.0,,28568,59
f3g3,1.0,0.0,0.0,-1713.0,,f3g3,-1746.0,,f3g3,-1746.0,,f3g3,-1746.0,,28568,60
e5g4,0.0,0.0,1.0,-2053.0,,e5g4,-1746.0,,c4b4,-1438.0,,e5c6,-1408.0,,28568,61
h3g4,1.0,0.0,0.0,-2252.0,,h3g4,-1819.0,,g3g4,-1827.0,,f4e2,-6896.0,,28568,62
c4f1,0.0,0.0,1.0,-1700.0,,g7g5,-3639.0,,c4b4,-3523.0,,h7h6,-1736.0,,28568,63
g3f3,1.0,0.0,0.0,-1792.0,,g4g5,-1743.0,,g3f3,-6485.0,,b4b5,-6502.0,,28568,64
h1h6,0.0,0.0,1.0,-1700.0,,f1d1,-7169.0,,g7g5,-3837.0,,h7h5,-1730.0,,28568,65
g4g5,1.0,0.0,0.0,-1792.0,,e3e4,-1733.0,,f3g3,-1789.0,,b4b5,-1792.0,,28568,66
h6c6,0.0,0.0,1.0,-1698.0,,f1d1,-1827.0,,h6h1,-1809.0,,h6c6,-1669.0,,28568,67
f3g3,1.0,0.0,0.0,-1725.0,,b4b5,-1615.0,,f4h3,-5862.0,,f3g3,-5870.0,,28568,68
c6c2,0.0,0.0,1.0,-3999.0,,c6c2,-4055.0,,f1b5,-1728.0,,f1c4,-1723.0,,28568,69
f4h3,1.0,0.0,0.0,-6399.0,,f4h3,-1784.0,,f2f3,-7020.0,,g3h3,,-16.0,28568,70
f1h1,0.0,0.0,1.0,-5871.0,,f7f6,-5981.0,,f1c4,-3084.0,,f1b5,-1846.0,,28568,71
g3f3,1.0,0.0,0.0,-6399.0,,b4b5,-1761.0,,g3f3,-5770.0,,h3f4,-5871.0,,28568,72
f7f6,0.0,0.0,1.0,-5871.0,,h1d1,-5865.0,,h1b1,-5865.0,,h1e1,-5770.0,,28568,73
g5g6,1.0,0.0,0.0,-6425.0,,g5g6,-3879.0,,g5f6,,-8.0,h3f4,,-6.0,28568,74
h7g6,0.0,0.0,1.0,-6486.0,,h7g6,-6485.0,,h1d1,-6385.0,,h1b1,-1723.0,,28568,75
h3f4,1.0,0.0,0.0,-7001.0,,f3g3,-6385.0,,b4b5,,-11.0,e3e4,,-7.0,28568,76
g6g5,0.0,0.0,1.0,-7480.0,,h1h4,,-6.0,h1e1,-6479.0,,h1d1,-6385.0,,28568,77
f4h3,1.0,0.0,0.0,,-7.0,f4h3,-6479.0,,f4e6,,-6.0,f3g3,,-6.0,28568,78
h1d1,0.0,0.0,1.0,-7183.0,,g5g4,-7626.0,,h1d1,-7619.0,,h1f1,-7619.0,,28568,79
f3g3,1.0,0.0,0.0,-7183.0,,f3g3,-7719.0,,f3e4,,-3.0,f3e4,,-3.0,28568,80
d1d5,0.0,0.0,1.0,,-16.0,d1h1,-7705.0,,d1d6,-7705.0,,d1d5,-7037.0,,28568,81
f2f3,1.0,0.0,0.0,,-6.0,g3h2,-7113.0,,b4b5,-7710.0,,h3f4,,-7.0,28568,82
d5d6,0.0,0.0,1.0,,-6.0,d5e5,,-6.0,d5d2,,-6.0,c2b2,-7633.0,,28568,83
f3f4,1.0,0.0,0.0,,-6.0,f3f4,,-6.0,h3f4,,-5.0,g3g4,,-2.0,28568,84
d6d2,0.0,0.0,1.0,,-5.0,d6d2,,-6.0,f8e8,,-6.0,d6b4,-7534.0,,28568,85
g3g4,1.0,0.0,0.0,,-4.0,f4g5,,-5.0,h3g5,,-4.0,h3f2,,-4.0,28568,86
d2g2,0.0,0.0,1.0,,-3.0,f6f5,,-4.0,d2e3,,-4.0,d2g2,,-5.0,28568,87
g4f5,1.0,0.0,0.0,,-3.0,g4f5,,-3.0,g4h5,,-2.0,g4h5,,-2.0,28568,88
g2h3,0.0,0.0,1.0,,-2.0,g7g6,,-3.0,g2h3,,-4.0,g2d5,,-4.0,28568,89
f5e4,1.0,0.0,0.0,,-2.0,f5e4,,-2.0,f5g6,,-1.0,f5g6,,-1.0,28568,90
h3h4,0.0,0.0,1.0,,-5.0,c2d2,,-2.0,f8d8,,-2.0,f8e8,,-3.0,28568,91
e4d5,1.0,0.0,0.0,,-3.0,e4d3,,-4.0,b4b5,,-3.0,e4d4,,-3.0,28568,92
h4f4,0.0,0.0,1.0,-7087.0,,h4h3,,-3.0,f8d8,,-3.0,h4g4,,-3.0,28568,93
e3f4,1.0,0.0,0.0,-7087.0,,e3f4,-6979.0,,d5e6,,-2.0,e3e4,,-1.0,28568,94
g5f4,0.0,0.0,1.0,-7037.0,,g5f4,-6925.0,,f8d8,-6604.0,,c2d2,-6462.0,,28568,95
d5e4,1.0,0.0,0.0,-7549.0,,d5e4,-6909.0,,b4b5,-7545.0,,d5d4,-7614.0,,28568,96
f8d8,0.0,0.0,1.0,-7363.0,,c2c4,-7016.0,,c2b2,-6987.0,,c2d2,-6842.0,,28568,97
e2e4,0.02,0.9,0.08,33.0,,e2e4,44.0,,d2d4,33.0,,g1f3,24.0,,28570,0
c7c5,0.069,0.907,0.024,25.0,,c7c5,32.0,,e7e5,43.0,,e7e6,52.0,,28570,1
g1f3,0.021,0.904,0.075,30.0,,g1f3,43.0,,b1c3,38.0,,c2c3,29.0,,28570,2
b8c6,0.098,0.887,0.015,44.0,,d7d6,52.0,,b8c6,53.0,,e7e6,58.0,,28570,3
c2c3,0.021,0.907,0.072,28.0,,f1b5,67.0,,b1c3,37.0,,d2d4,35.0,,28570,4
e7e6,0.09,0.894,0.016,39.0,,d7d5,22.0,,g8f6,29.0,,e7e6,41.0,,28570,5
d2d4,0.018,0.903,0.079,34.0,,d2d4,37.0,,f1b5,25.0,,h2h3,-1.0,,28570,6
c5d4,0.223,0.772,0.005,87.0,,c5d4,21.0,,d7d5,37.0,,d7d6,115.0,,28570,7
c3d4,0.009,0.842,0.149,65.0,,c3d4,68.0,,f3d4,-3.0,,f1c4,-48.0,,28570,8
d7d5,0.123,0.866,0.011,55.0,,d7d5,39.0,,g8f6,97.0,,f8b4,140.0,,28570,9
e4d5,0.023,0.918,0.059,21.0,,e4e5,38.0,,e4d5,24.0,,f1d3,-11.0,,28570,10
e6d5,0.07,0.911,0.019,29.0,,e6d5,15.0,,f8b4,36.0,,d8d5,79.0,,28570,11
b1c3,0.024,0.922,0.054,17.0,,b1c3,36.0,,f1d3,19.0,,h2h3,10.0,,28570,12
c8g4,0.117,0.873,0.01,53.0,,c8e6,20.0,,f8b4,22.0,,g8f6,43.0,,28570,13
f1e2,0.011,0.882,0.107,49.0,,h2h3,49.0,,f1e2,47.0,,f1d3,39.0,,28570,14
g8f6,0.09,0.897,0.013,41.0,,f8b4,44.0,,g4e6,50.0,,g8f6,64.0,,28570,15
e1g1,0.009,0.866,0.125,56.0,,e1g1,49.0,,h2h3,34.0,,c1g5,21.0,,28570,16
h7h6,0.297,0.7,0.003,100.0,,f8e7,52.0,,a8c8,62.0,,f8d6,62.0,,28570,17
f1e1,0.012,0.892,0.096,44.0,,f3e5,72.0,,d1b3,61.0,,f1e1,61.0,,28570,18
f8e7,0.107,0.883,0.01,49.0,,f8e7,62.0,,g4e6,97.0,,f8d6,149.0,,28570,19
c1e3,0.027,0.932,0.041,8.0,,h2h3,45.0,,c1f4,42.0,,a2a3,42.0,,28570,20
e8g8,0.038,0.933,0.029,5.0,,e8g8,11.0,,e7d6,20.0,,g4f5,21.0,,28570,21
a2a3,0.043,0.932,0.025,-11.0,,h2h3,16.0,,f3e5,-1.0,,e3f4,-9.0,,28570,22
a7a6,0.089,0.9,0.011,41.0,,e7d6,-9.0,,a8c8,7.0,,f6e4,14.0,,28570,23
a1c1,0.031,0.935,0.034,1.0,,f3e5,53.0,,h2h3,31.0,,a1c1,21.0,,28570,24
a8c8,0.089,0.9,0.011,41.0,,a8c8,19.0,,e7d6,20.0,,f8e8,22.0,,28570,25
f3d2,0.058,0.925,0.017,-24.0,,h2h3,31.0,,f3e5,13.0,,e3f4,11.0,,28570,26
g4e2,0.013,0.913,0.074,-34.0,,g4e2,-29.0,,g4f5,-9.0,,g4e6,21.0,,28570,27
e1e2,0.072,0.915,0.013,-33.0,,c3e2,-31.0,,d1e2,-31.0,,e1e2,-34.0,,28570,28
e7d6,0.011,0.91,0.079,-37.0,,e7d6,-36.0,,f8e8,-29.0,,d8d7,-15.0,,28570,29
d2f3,0.07,0.917,0.013,-32.0,,d2b3,-26.0,,h2h3,-37.0,,d2f3,-44.0,,28570,30
d6b8,0.018,0.933,0.049,-18.0,,f8e8,-37.0,,f6e4,-33.0,,c6a5,-29.0,,28570,31
d1e1,0.133,0.861,0.006,-58.0,,c3a4,-21.0,,e2c2,-25.0,,h2h3,-28.0,,28570,32
f6e4,0.012,0.914,0.074,-34.0,,c6a5,-83.0,,f6e4,-60.0,,f6g4,-52.0,,28570,33
c3e4,0.983,0.017,0.0,-268.0,,c3a4,-30.0,,e1d1,-55.0,,h2h3,-71.0,,28570,34
d5e4,0.0,0.014,0.986,-274.0,,d5e4,-278.0,,b8h2,593.0,,g7g5,679.0,,28570,35
f3d2,0.976,0.024,0.0,-253.0,,f3d2,-274.0,,f3e5,-364.0,,c1c6,-642.0,,28570,36
d8d6,0.001,0.498,0.501,-123.0,,f7f5,-298.0,,f8e8,-210.0,,d8d6,-180.0,,28570,37
g2g3,0.757,0.243,0.0,-162.0,,g2g3,-185.0,,d2f1,-263.0,,g1f1,-564.0,,28570,38
c6d4,0.029,0.943,0.028,0.0,,d6e6,-175.0,,f7f5,-139.0,,d6g6,-137.0,,28570,39
e3f4,1.0,0.0,0.0,-952.0,,e3d4,0.0,,c1c8,-737.0,,d2e4,-746.0,,28570,40
d6f6,0.0,0.0,1.0,-692.0,,d4e2,-989.0,,c8c1,-900.0,,d6d5,-746.0,,28570,41
e2e4,1.0,0.0,0.0,-737.0,,e2e3,-730.0,,e2e4,-738.0,,d2e4,-759.0,,28570,42
b8f4,0.003,0.782,0.215,-76.0,,c8c1,-765.0,,b8f4,-178.0,,c8d8,-2.0,,28570,43
e4f4,1.0,0.0,0.0,-853.0,,c1c8,-199.0,,g3f4,-836.0,,e4f4,-861.0,,28570,44
f6f4,0.0,0.0,1.0,-608.0,,c8c1,-869.0,,d4e2,-768.0,,f6f4,-657.0,,28570,45
g3f4,1.0,0.0,0.0,-850.0,,c1c8,-630.0,,g3f4,-842.0,,g1g2,-884.0,,28570,46
c8c1,0.0,0.0,1.0,-857.0,,c8c1,-845.0,,c8e8,404.0,,d4e2,517.0,,28570,47
e1c1,1.0,0.0,0.0,-861.0,,e1c1,-848.0,,g1f1,-878.0,,e1f1,-926.0,,28570,48
d4e2,0.0,0.0,1.0,-852.0,,d4e2,-847.0,,b7b5,569.0,,d4e6,586.0,,28570,49
g1g2,1.0,0.0,0.0,-846.0,,g1g2,-859.0,,g1f1,-860.0,,g1h1,-869.0,,28570,50
e2c1,0.0,0.0,1.0,-847.0,,e2c1,-850.0,,f8d8,487.0,,e2f4,540.0,,28570,51
g2f3,1.0,0.0,0.0,-861.0,,f4f5,-866.0,,d2e4,-866.0,,b2b4,-869.0,,28570,52
c1d3,0.0,0.0,1.0,-859.0,,f8d8,-890.0,,f8c8,-887.0,,c1d3,-876.0,,28570,53
f3e3,1.0,0.0,0.0,-890.0,,b2b4,-877.0,,d2c4,-883.0,,f4f5,-889.0,,28570,54
d3b2,0.0,0.0,1.0,-916.0,,d3b2,-912.0,,f8d8,-892.0,,d3e1,-889.0,,28570,55
d2c4,1.0,0.0,0.0,-1373.0,,f4f5,-900.0,,d2e4,-938.0,,e3e2,-938.0,,28570,56
b2c4,0.0,0.0,1.0,-1393.0,,b2c4,-1370.0,,f8e8,-1038.0,,b2d1,-910.0,,28570,57
e3e4,1.0,0.0,0.0,-1402.0,,e3d4,-1492.0,,e3d3,-1500.0,,e3f3,-1505.0,,28570,58
c4a3,0.0,0.0,1.0,-1438.0,,c4a3,-1505.0,,f8e8,-1496.0,,f7f5,-1417.0,,28570,59
h2h4,1.0,0.0,0.0,-1447.0,,f4f5,-1505.0,,e4e3,-1505.0,,e4f3,-1505.0,,28570,60
a3b5,0.0,0.0,1.0,-1484.0,,a3b5,-1544.0,,f7f6,-1541.0,,f8c8,-1537.0,,28570,61
f4f5,1.0,0.0,0.0,-1492.0,,e4d3,-1568.0,,e4e5,-1583.0,,e4f3,-1592.0,,28570,62
f8e8,0.0,0.0,1.0,-1492.0,,f8e8,-1600.0,,f7f6,-1599.0,,f8c8,-1446.0,,28570,63
